ID,Lat,Lon,Dep,OT,RMS,MinDist,Gap,NumPicks,Mag,DetectionTime,MatchedWith
us2000ajh4,42.559300,-111.428900,7.960000,1505057207.380000,0.180000,3.446890,70.000000,0,2.600000,1511309903.770000,
us2000ajh6,15.297600,-94.438300,42.920000,1505057331.420000,0.750000,138.209170,155.000000,0,4.600000,1507054674.040000,
us2000artt,37.886600,141.927200,41.940000,1505057483.820000,0.790000,100.071000,176.000000,0,4.200000,1506546873.040000,
us2000ajhi,35.992600,-96.795800,4.398000,1505058212.500000,0.260000,0.000000,55.000000,0,2.500000,1506547012.073000,
us2000ajqf,35.737700,139.194500,54.250000,1505058668.170000,0.990000,126.423030,128.000000,0,4.600000,1506547279.522000,
us2000ajn8,52.537700,-173.326400,96.170000,1505060976.520000,0.720000,53.704770,156.000000,0,3.400000,1506014621.335000,
us2000ajii,15.541200,-94.978800,28.970000,1505062829.520000,1.310000,189.356570,175.000000,0,4.300000,1508598921.040000,
us2000ajin,15.699600,-94.515700,35.330000,1505062912.170000,1.110000,138.876310,151.000000,0,4.300000,1507907481.040000,
us2000ajih,42.562700,-111.429600,11.620000,1505062945.810000,0.480000,3.002130,70.000000,0,2.500000,1505315149.040000,
us2000ajiy,42.605800,-111.457700,5.680000,1505063902.750000,0.170000,2.223800,69.000000,0,2.700000,1511309905.410000,
us2000ajj3,41.915700,82.496900,28.960000,1505063935.670000,0.690000,344.577810,64.000000,0,4.400000,1505314325.040000,
us2000ajjb,42.562800,-111.420400,8.450000,1505065916.650000,0.160000,3.558080,71.000000,0,2.400000,1507908133.040000,
us2000ajn9,52.368600,-170.579500,35.000000,1505067322.450000,0.560000,68.715420,206.000000,0,3.100000,1508598838.040000,
us2000ajjl,42.608300,-111.462900,6.870000,1505067921.620000,0.410000,2.668560,68.000000,0,2.300000,1507908608.040000,
us2000ajjp,35.662400,-97.180000,4.633000,1505068124.900000,0.330000,0.000000,45.000000,0,2.500000,1507908689.040000,
us2000ajju,37.046400,-104.992400,6.800000,1505068746.720000,0.340000,20.347770,106.000000,0,2.500000,1505312733.040000,
us2000ajjx,42.559300,-111.416200,7.450000,1505068769.580000,0.290000,4.114030,72.000000,0,3.000000,1508598753.040000,
us2000ajm2,19.118100,-65.040100,35.000000,1505069522.140000,0.530000,127.090170,242.000000,0,2.400000,1505318645.040000,
us2000ajkz,42.544900,-111.418100,7.460000,1505069780.800000,0.250000,5.225930,71.000000,0,2.300000,1507909592.040000,
us2000ajkd,42.556300,-111.417700,13.000000,1505070312.980000,0.820000,4.225220,46.000000,0,4.100000,1511374505.263000,
us2000amzf,54.501000,-162.297100,35.000000,1505070454.100000,0.570000,67.381140,176.000000,0,3.000000,1507910908.040000,
us2000ajl5,42.557000,-111.430400,7.980000,1505072222.200000,0.240000,3.558080,70.000000,0,2.700000,1511309910.270000,
us2000akfw,42.547600,-111.419400,7.110000,1505072324.870000,0.200000,4.892360,71.000000,0,3.000000,1511309912.010000,
us2000ajlc,36.136100,-97.617800,5.301000,1505072667.200000,0.150000,0.000000,24.000000,0,2.700000,1505320615.040000,
us2000ayhp,15.896400,-94.960500,42.670000,1505072686.230000,1.280000,163.894060,140.000000,0,4.300000,1507911867.040000,
us2000ajlp,42.167600,13.266300,5.000000,1505073492.470000,0.860000,23.572280,71.000000,0,3.900000,1508598663.040000,
us2000ajls,-23.597700,-69.115300,85.880000,1505073807.220000,0.590000,56.262140,91.000000,0,4.300000,1508598583.040000,
us2000ajlx,42.551500,-111.417600,8.700000,1505074034.070000,0.290000,4.669980,58.000000,0,3.200000,1508598484.040000,
us2000ajm5,42.571100,-111.459900,10.610000,1505074494.700000,0.600000,1.667850,63.000000,0,2.500000,1505321229.040000,
us2000ajms,42.558700,-111.451000,10.000000,1505075535.450000,0.600000,2.890940,62.000000,0,3.400000,1511309913.670000,
us2000ajnd,15.076800,-94.259500,55.960000,1505076424.950000,1.120000,263.409110,152.000000,0,4.500000,1505334523.040000,
us2000ayhw,15.622200,-95.087200,24.050000,1505076449.620000,1.110000,200.253190,223.000000,0,4.500000,1507924353.040000,
us2000artx,-8.972300,67.848200,10.000000,1505076777.060000,1.130000,535.268660,66.000000,0,4.400000,1507925747.040000,
us2000ajp2,15.111600,-94.366000,35.000000,1505078253.570000,0.850000,139.321070,156.000000,0,4.300000,1508704948.040000,
us2000ajp5,13.806700,-91.678400,49.570000,1505078590.520000,0.920000,79.278470,153.000000,0,4.600000,1508292027.040000,
us2000ajp8,42.576100,-111.437200,10.000000,1505078891.870000,0.350000,1.556660,63.000000,0,2.700000,1511309915.390000,
us2000ajpn,57.113800,-33.302200,10.000000,1505079598.680000,0.940000,826.252890,56.000000,0,4.800000,1508293422.040000,
us2000ajpe,57.132200,-33.652300,10.000000,1505079620.580000,0.740000,808.351300,27.000000,0,5.700000,1507850775.967000,
us2000aru2,56.918300,-33.766000,10.000000,1505080055.000000,0.870000,1101.448140,95.000000,0,4.600000,1508386839.040000,
us2000ajpy,37.541800,72.304200,201.420000,1505080385.030000,0.820000,159.891220,125.000000,0,4.300000,1508380283.040000,
us2000aru3,57.218900,-33.669500,10.000000,1505080889.860000,0.630000,801.568710,94.000000,0,4.500000,1508386616.040000,
us2000ajq0,57.044000,-154.910100,46.200000,1505081091.000000,0.410000,0.000000,0.000000,0,2.500000,1508117054.040000,
us2000ajq9,42.578600,-111.435400,10.000000,1505081821.130000,0.440000,1.445470,70.000000,0,3.300000,1511309917.040000,
us2000ajs4,18.986000,-68.955100,43.080000,1505083662.140000,0.790000,116.638310,178.000000,0,2.900000,1508128808.040000,
us2000ajrd,15.041800,-94.379100,35.000000,1505083910.200000,0.560000,144.324620,174.000000,0,4.000000,1508301982.040000,
us2000ajre,42.588100,-111.446900,10.000000,1505084185.930000,0.570000,0.444760,69.000000,0,3.000000,1511309920.140000,
us2000ajrh,42.601800,-111.461400,5.020000,1505084625.610000,0.390000,2.001420,68.000000,0,2.400000,1511309921.920000,
us2000ajrn,42.584000,-111.437200,3.540000,1505085758.040000,0.340000,1.111900,70.000000,0,2.400000,1505626243.040000,
us2000ajrw,14.100000,-93.617500,47.030000,1505087146.510000,1.290000,182.462790,170.000000,0,4.400000,1507585287.040000,
us2000ajs1,42.563000,-111.415100,8.000000,1505088752.720000,0.210000,3.891650,72.000000,0,3.200000,1511309923.500000,
us2000ajsa,15.258200,-94.249900,59.420000,1505089940.960000,1.110000,120.974720,86.000000,0,4.900000,1508018638.040000,
us2000amxb,51.591600,-178.554000,17.560000,1505090296.990000,0.840000,24.128230,184.000000,0,3.000000,1505708235.040000,
us2000ajsf,42.590400,-111.443000,7.610000,1505091431.720000,0.590000,0.889520,72.000000,0,2.300000,1505706558.040000,
us2000ajsg,42.586300,-111.460400,4.630000,1505091633.810000,0.510000,0.667140,40.000000,0,2.300000,1509569285.040000,
us2000ajsh,-6.954800,129.972000,134.480000,1505092219.210000,0.850000,185.131350,98.000000,0,4.100000,1505967381.040000,
us2000ar0b,17.319800,95.953000,10.000000,1505092783.010000,0.540000,54.594290,149.000000,0,4.200000,1506033452.040000,
us2000ar1r,53.860700,170.811100,10.000000,1505092806.050000,0.860000,253.179630,151.000000,0,3.500000,1506035382.040000,
us2000ajsk,12.983600,143.545100,114.290000,1505093529.680000,0.600000,158.112180,99.000000,0,4.600000,1506035684.040000,
us2000ajsw,15.811300,-94.418000,56.970000,1505095770.400000,0.800000,128.869210,130.000000,0,4.200000,1506992098.040000,
us2000ajsz,15.651700,-94.900100,51.530000,1505096631.090000,0.780000,180.127800,174.000000,0,4.700000,1506992546.040000,
us2000ar0e,24.747100,122.069700,68.230000,1505096741.600000,0.790000,62.933540,42.000000,0,4.300000,1506037835.040000,
us2000ajt2,42.630600,-111.453500,9.300000,1505097280.810000,0.440000,1.334280,74.000000,0,2.800000,1511309925.240000,
us2000ajt5,42.672000,-111.468500,9.460000,1505097294.300000,0.660000,3.224510,116.000000,0,3.000000,1511309424.270000,
us2000ajt7,-4.189200,134.385100,10.000000,1505097732.030000,0.740000,275.417630,38.000000,0,5.100000,1506038118.040000,
us2000ajt6,60.373500,-137.746200,5.000000,1505097902.820000,0.590000,27.797500,49.000000,0,3.100000,1507498189.040000,
us2000ar0g,57.187700,-33.392200,10.000000,1505099718.750000,1.000000,1063.865920,98.000000,0,4.300000,1506039107.040000,
us2000ajtf,35.563700,-96.739200,5.000000,1505100425.300000,0.560000,0.000000,64.000000,0,3.600000,1506045074.040000,
us2000ar0i,-10.418600,152.580300,10.000000,1505101625.940000,0.790000,604.206460,177.000000,0,4.100000,1508294746.040000,
us2000aju4,15.568100,-94.840100,47.060000,1505104376.590000,1.060000,137.542030,148.000000,0,4.200000,1506993772.040000,
us2000aju8,-4.245200,134.289600,11.730000,1505104387.690000,0.760000,269.635750,65.000000,0,4.300000,1506046256.040000,
us2000ajua,15.278500,-95.167800,67.460000,1505104652.010000,1.080000,114.414510,182.000000,0,4.200000,1506994303.040000,
us2000ajuh,14.991200,-94.117700,39.360000,1505105288.350000,1.060000,124.532800,170.000000,0,4.000000,1506996080.040000,
us2000ajus,61.045200,-152.893700,165.200000,1505106550.300000,0.440000,0.000000,0.000000,0,2.400000,1508250070.040000,
us2000ajuy,15.275500,-93.290800,78.930000,1505107768.790000,1.380000,48.034080,135.000000,0,4.300000,1508161918.040000,
us2000ajv3,42.666600,-111.446000,8.990000,1505108046.540000,0.360000,2.779750,78.000000,0,2.500000,1511309928.190000,
us2000amxg,56.081600,-157.981600,4.800000,1505108549.580000,0.650000,0.000000,0.000000,0,2.300000,1507896850.040000,
us2000ajva,15.157100,-94.547600,46.450000,1505109057.100000,1.390000,154.776480,153.000000,0,4.300000,1507903513.040000,
us2000ajvf,42.571800,-111.435100,5.600000,1505109739.970000,0.330000,2.001420,71.000000,0,2.900000,1511309929.810000,
us2000ar0m,18.890600,145.418400,202.180000,1505111919.460000,0.490000,588.973430,149.000000,0,4.200000,1508244757.040000,
us2000ajw3,35.560800,-96.737000,6.151000,1505114253.000000,0.530000,0.000000,96.000000,0,2.500000,1508251682.040000,
us2000ajw6,-24.262100,-67.105800,200.380000,1505114696.490000,0.750000,181.573270,51.000000,0,4.300000,1507906575.040000,
us2000ar0v,18.551100,145.518500,204.320000,1505115345.470000,0.870000,552.947870,74.000000,0,4.300000,1508244102.040000,
us2000ajwc,42.629600,-111.458800,6.940000,1505116217.350000,0.300000,1.445470,73.000000,0,2.700000,1511309931.460000,
us2000ajwn,15.171600,-94.235300,35.940000,1505116660.110000,1.110000,123.865660,147.000000,0,4.400000,1508165310.040000,
us2000amxi,52.536900,-169.624400,44.100000,1505116920.230000,0.620000,28.575830,185.000000,0,3.400000,1508246583.040000,
us2000ak0p,19.577100,-67.893400,27.100000,1505118381.400000,0.380000,128.202070,252.000000,0,2.800000,1507891881.040000,
us2000ajwy,41.686200,-109.851300,9.370000,1505118734.680000,0.850000,96.401730,158.000000,0,2.600000,1508160779.040000,
us2000ajxc,-3.035800,154.163500,10.000000,1505121025.920000,0.820000,255.959380,103.000000,0,4.700000,1508248026.040000,
us2000ajxe,60.920500,-147.459800,10.000000,1505121756.650000,0.890000,0.000000,0.000000,0,2.600000,1508154689.040000,
us2000ajxj,42.554400,-111.428700,2.240000,1505122591.560000,0.510000,3.891650,32.000000,0,4.300000,1505310368.043000,
us2000ajxv,42.564200,-111.420700,6.980000,1505123164.220000,0.370000,3.446890,63.000000,0,2.900000,1511309934.570000,
us2000ajy4,42.547400,-111.436100,7.330000,1505124017.180000,0.170000,4.336410,64.000000,0,2.900000,1511309937.570000,
us2000ajyl,15.178100,-94.331100,35.010000,1505125831.780000,1.420000,132.649670,127.000000,0,4.400000,1508312344.040000,
us2000ajzk,-37.523400,-74.134600,25.580000,1505129105.150000,0.420000,120.196390,202.000000,0,4.500000,1506163141.040000,
us2000ar0t,-16.144200,-176.050800,368.850000,1505129120.720000,0.940000,521.258720,110.000000,0,4.000000,1506163374.040000,
us2000ajzn,60.144400,-147.119700,17.100000,1505130323.360000,0.860000,0.000000,0.000000,0,3.100000,1506163521.040000,
us2000ajzq,42.573300,-111.436400,9.580000,1505130391.090000,0.590000,1.779040,71.000000,0,3.000000,1511309939.300000,
us2000ajzy,42.617400,-111.450200,6.580000,1505131814.180000,0.460000,2.890940,74.000000,0,2.500000,1511309501.480000,
us2000ar0u,-25.804300,-179.159400,396.760000,1505133047.670000,0.810000,936.998130,126.000000,0,4.200000,1506257877.040000,
us2000ak03,42.564800,-111.436400,8.560000,1505133174.850000,0.260000,2.557370,69.000000,0,2.700000,1511309942.490000,
us2000ak05,42.548100,-111.442100,9.980000,1505133270.220000,0.580000,4.114030,62.000000,0,4.100000,1506258272.918000,
us2000ak0e,42.552200,-111.438400,4.670000,1505133857.280000,0.650000,3.780460,42.000000,0,2.500000,1511309944.100000,
us2000ak11,64.608600,-147.908300,14.000000,1505135732.770000,0.550000,0.000000,0.000000,0,2.600000,1506866097.040000,
us2000ar13,-19.763500,-174.031600,35.000000,1505136238.290000,0.290000,4145.052010,287.000000,0,4.300000,1506867777.040000,
us2000ak17,42.547000,-111.439700,8.420000,1505136395.640000,0.370000,4.336410,51.000000,0,4.700000,1507378531.959000,
us2000ar0x,22.421000,94.700000,111.080000,1505136879.580000,0.940000,115.748790,147.000000,0,4.200000,1508678261.040000,
us2000ak1m,42.547600,-111.436600,10.030000,1505136985.250000,0.660000,4.336410,56.000000,0,3.000000,1506875920.040000,
us2000ak1r,42.545600,-111.436200,6.590000,1505137114.700000,0.270000,4.558790,56.000000,0,2.900000,1506876031.040000,
us2000ak1y,42.541900,-111.433900,8.210000,1505137521.110000,0.190000,5.003550,63.000000,0,2.600000,1505345875.040000,
us2000ar0y,17.402800,95.932600,10.000000,1505138171.510000,0.450000,63.934250,126.000000,0,4.600000,1506881518.040000,
us2000ak25,42.532500,-111.425900,7.140000,1505138348.200000,0.210000,6.226640,63.000000,0,2.700000,1511309947.380000,
us2000ak2w,49.241000,147.294100,567.610000,1505138643.370000,0.590000,422.522000,90.000000,0,4.200000,1506882514.040000,
us2000ak2i,42.528800,-111.416400,7.130000,1505138706.230000,0.320000,6.893780,66.000000,0,2.700000,1511309467.050000,
us2000ak5e,42.543800,-111.414300,7.190000,1505138730.330000,0.340000,5.448310,107.000000,0,3.500000,1508678488.895000,
us2000ak2x,42.531700,-111.419200,7.870000,1505139156.090000,0.520000,6.449020,66.000000,0,2.800000,1511309950.570000,
us2000ak30,42.534400,-111.426100,6.180000,1505139413.770000,0.320000,6.004260,64.000000,0,2.800000,1511309952.170000,
us2000ar1f,57.396600,-33.209700,10.000000,1505139719.640000,0.830000,946.449280,192.000000,0,4.400000,1506885250.040000,
us2000ak35,42.529300,-111.426800,6.860000,1505139740.960000,0.330000,6.449020,61.000000,0,2.800000,1511309953.810000,
us2000ak3b,42.604800,-111.432900,10.740000,1505140375.620000,0.600000,2.668560,58.000000,0,2.700000,1505241720.040000,
us2000ak3q,15.402400,-94.423300,50.360000,1505140745.590000,0.670000,133.316810,124.000000,0,4.200000,1507055810.040000,
us2000ak3s,15.311200,-94.712200,28.670000,1505141169.530000,1.030000,157.889800,182.000000,0,4.200000,1507055989.040000,
us2000ar1h,-23.887600,-176.092800,37.160000,1505141691.760000,0.880000,831.034060,72.000000,0,4.900000,1506889584.040000,
us2000ak40,15.352400,-94.365300,32.650000,1505141758.490000,0.750000,128.869210,63.000000,0,5.000000,1507056397.040000,
us2000ak4f,14.874700,-94.051300,44.090000,1505142409.640000,0.850000,256.404140,173.000000,0,4.400000,1507056891.040000,
us2000ak4j,42.541300,-111.414800,9.050000,1505142692.750000,0.350000,5.670690,57.000000,0,3.000000,1505252885.681000,
us2000ak55,-2.847200,146.722700,10.000000,1505143224.590000,0.710000,725.959510,120.000000,0,4.300000,1508680533.040000,
us2000ak57,54.224200,169.180200,10.000000,1505143793.430000,0.970000,366.704620,97.000000,0,4.800000,1506891254.040000,
us2000ak58,42.608600,-111.464700,4.310000,1505144033.150000,0.380000,2.779750,56.000000,0,3.100000,1506891382.878000,
us2000ak5f,15.172900,-94.041400,45.880000,1505144492.050000,1.150000,105.964070,181.000000,0,4.300000,1507057438.040000,
us2000ak5l,15.012800,-93.923200,54.550000,1505145120.270000,0.830000,245.618710,198.000000,0,4.400000,1507057702.040000,
us2000ar11,-18.596600,169.830100,222.960000,1505146234.900000,0.520000,362.924160,208.000000,0,4.200000,1506954638.040000,
us2000ak62,42.577400,-111.422100,8.610000,1505146591.940000,0.490000,2.557370,58.000000,0,3.200000,1506954902.960000,
us2000ak65,39.210400,21.573300,10.000000,1505146815.920000,1.020000,69.160180,62.000000,0,5.000000,1506956689.941000,
us2000ar16,28.942600,105.521600,37.110000,1505147708.500000,0.470000,411.958950,79.000000,0,4.300000,1506958472.516000,
us2000ak6r,11.191200,93.763000,135.460000,1505148294.180000,0.830000,122.309000,58.000000,0,4.400000,1506958523.040000,
us2000ar14,10.857100,141.799900,10.000000,1505148316.830000,0.510000,449.874740,96.000000,0,4.700000,1506960785.040000,
us2000ar1m,-26.841300,-113.743600,10.000000,1505150703.620000,1.140000,428.859830,176.000000,0,4.500000,1508958744.040000,
us2000ak7m,42.540100,-111.425900,6.800000,1505151089.130000,0.390000,5.448310,66.000000,0,2.500000,1505153650.040000,
us2000ak7u,23.952900,142.337300,35.000000,1505151309.620000,1.100000,348.247080,19.000000,0,5.700000,1505599595.573000,
us2000ar1n,24.112500,142.264700,65.110000,1505151907.180000,1.120000,330.345490,119.000000,0,4.700000,1508366269.040000,
us2000amxu,60.277100,-153.179300,148.800000,1505153241.940000,0.400000,0.000000,0.000000,0,2.000000,1508268024.040000,
us2000ak8v,10.956100,125.919200,35.000000,1505154337.990000,1.000000,430.972440,107.000000,0,4.800000,1505161095.590000,
us2000ak9n,42.609000,-111.471000,7.610000,1505157604.550000,0.250000,3.002130,56.000000,0,3.000000,1508367299.040000,
us2000ar1p,13.084900,-90.045400,55.850000,1505157653.590000,0.840000,110.300480,176.000000,0,4.300000,1508275429.040000,
us2000ak9w,66.018000,-148.263800,14.900000,1505158119.530000,0.650000,0.000000,0.000000,0,3.000000,1506026158.913000,
us2000akaa,42.572700,-111.430600,7.140000,1505159932.140000,0.230000,2.223800,70.000000,0,2.500000,1511309962.360000,
us2000akah,63.145000,-150.115000,108.200000,1505160763.890000,0.410000,0.000000,0.000000,0,3.200000,1508360599.040000,
us2000akbt,-24.362300,-67.425200,200.800000,1505162039.640000,0.620000,173.901160,94.000000,0,4.000000,1510074964.040000,
us2000ar1i,24.597900,141.427900,185.750000,1505162101.420000,0.490000,286.759010,170.000000,0,4.400000,1508368910.040000,
us2000akbz,52.289600,-173.477000,65.690000,1505162450.200000,0.820000,39.583640,107.000000,0,4.100000,1506026407.509000,
us2000akch,42.556600,-111.420200,9.000000,1505164053.450000,0.260000,4.114030,71.000000,0,2.400000,1505692198.040000,
us2000akcq,14.907400,-94.013900,27.000000,1505164150.350000,1.310000,227.717120,69.000000,0,5.500000,1506996785.682000,
us2000ayll,15.438500,-94.672400,31.220000,1505164739.710000,0.870000,158.000990,158.000000,0,4.100000,1506998783.040000,
us2000akdq,42.530600,-111.410500,6.580000,1505166481.930000,0.250000,6.782590,71.000000,0,2.600000,1511309965.670000,
us2000akdz,15.196500,-93.166900,62.300000,1505166482.960000,0.590000,56.373330,144.000000,0,4.300000,1506999017.040000,
us2000akeb,51.523500,-178.359300,54.700000,1505166728.910000,0.850000,38.916500,54.000000,0,5.100000,1506049980.040000,
us2000ar1k,-4.944400,152.296600,49.230000,1505167046.570000,0.820000,76.498720,157.000000,0,4.400000,1506291534.040000,
us2000akf8,15.760300,-94.956700,48.250000,1505168453.040000,1.130000,123.198520,108.000000,0,5.000000,1506999579.040000,
us2000akfr,42.606100,-111.469800,6.000000,1505169599.030000,0.220000,2.668560,64.000000,0,2.800000,1511309970.370000,
us2000akfs,15.617800,-94.634500,38.830000,1505169617.100000,1.080000,151.885540,132.000000,0,4.200000,1507000080.040000,
us2000akg3,15.343700,-94.474700,42.370000,1505171542.110000,1.150000,140.321780,147.000000,0,4.400000,1508533412.040000,
us2000amy5,51.859500,178.040700,146.700000,1505173482.210000,0.550000,33.801760,170.000000,0,3.300000,1506026161.387000,
us2000amy6,52.669500,-172.949200,220.140000,1505174222.750000,0.470000,83.058930,162.000000,0,3.400000,1508534313.040000,
us2000akgp,42.592200,-111.461900,9.110000,1505174426.060000,0.440000,1.111900,50.000000,0,3.100000,1505706470.522000,
us2000akgt,42.600600,-111.450000,6.650000,1505175275.390000,0.360000,1.667850,57.000000,0,2.700000,1506134073.040000,
us2000akgv,62.798800,-152.173700,8.100000,1505175684.400000,0.940000,0.000000,0.000000,0,2.900000,1506134179.040000,
us2000akh7,42.582500,-111.421300,7.470000,1505177557.480000,0.240000,2.446180,58.000000,0,2.800000,1505689057.040000,
us2000akhb,42.542200,-111.423600,5.980000,1505177859.710000,0.300000,5.225930,68.000000,0,2.400000,1505705612.040000,
us2000akhe,15.046600,-94.132100,67.280000,1505178019.240000,0.700000,121.975430,182.000000,0,4.600000,1508708969.040000,
us2000akhk,15.296700,-94.468700,17.320000,1505178749.660000,0.820000,141.322490,91.000000,0,5.100000,1508709044.040000,
us2000aki9,15.230800,-94.358200,48.870000,1505180879.050000,0.700000,196.695110,123.000000,0,4.600000,1508709115.040000,
us2000akii,42.580400,-111.447400,6.070000,1505181688.290000,0.240000,0.555950,69.000000,0,2.500000,1511309974.720000,
us2000akja,18.650200,-68.884000,109.050000,1505182039.110000,0.600000,55.039050,95.000000,0,4.300000,1508709239.040000,
us2000akim,15.898500,-95.111500,27.970000,1505182186.690000,0.630000,107.631920,96.000000,0,4.700000,1508288970.040000,
us2000akiv,15.708300,-94.860400,35.000000,1505183450.800000,0.720000,133.761570,143.000000,0,4.500000,1508373562.040000,
us2000asai,-6.794900,125.293100,525.300000,1505184789.490000,0.810000,345.912090,122.000000,0,4.400000,1508387346.040000,
us2000al7x,21.633800,-157.320700,8.469000,1505189080.390000,0.830000,51.036210,215.000000,0,2.800000,1508127467.040000,
us2000akkk,15.111700,-93.970900,42.490000,1505192925.360000,1.280000,103.851460,91.000000,0,5.400000,1508763335.040000,
us2000aq5g,53.142600,-166.723100,25.600000,1505193453.190000,0.330000,0.000000,0.000000,0,3.300000,1509702631.040000,
us2000akkp,15.031200,-94.130600,34.940000,1505193609.130000,1.260000,122.864950,151.000000,0,4.600000,1508318971.040000,
us2000akkz,15.278300,-94.544100,40.280000,1505195181.530000,1.440000,149.661740,123.000000,0,4.400000,1508319707.040000,
us2000akla,-26.128700,70.834600,10.000000,1505196044.290000,0.910000,2484.985310,64.000000,0,4.900000,1508320231.040000,
us2000aymk,15.034900,-94.684300,28.020000,1505196861.490000,0.750000,173.678780,191.000000,0,4.000000,1508320441.040000,
us2000aklb,37.806000,-114.294000,4.900000,1505197059.210000,0.550000,23.349900,46.000000,0,2.800000,1508243868.040000,
us2000aklk,55.201800,-157.062600,8.400000,1505198623.340000,0.780000,0.000000,0.000000,0,4.600000,1508243427.040000,
us2000asal,-40.677800,175.923700,35.490000,1505200235.050000,1.190000,27.241550,74.000000,0,4.500000,1506258862.040000,
us2000aks9,17.436200,-68.804700,56.770000,1505200388.520000,0.620000,127.312550,214.000000,0,2.400000,1506258989.040000,
us2000akm6,15.562300,-94.910000,21.970000,1505200771.030000,1.180000,233.499000,170.000000,0,4.000000,1508564848.040000,
us2000aq5j,52.115100,-169.335000,36.520000,1505201513.110000,0.850000,79.278470,217.000000,0,3.400000,1506259814.040000,
us2000aq5k,54.811900,-159.512800,22.770000,1505203540.370000,0.250000,5.337120,227.000000,0,2.800000,1506259903.040000,
us2000asam,-5.280100,147.367800,181.900000,1505203795.510000,0.990000,456.212570,291.000000,0,4.100000,1508565916.040000,
us2000aq5l,52.110100,-174.277800,228.970000,1505204765.080000,0.320000,11.563760,187.000000,0,3.000000,1506260413.040000,
us2000akq1,18.187000,-67.606200,28.420000,1505207032.060000,0.550000,26.352030,158.000000,0,2.100000,1507959704.040000,
us2000aknb,15.634100,-94.910200,30.290000,1505208003.730000,1.110000,167.452140,133.000000,0,4.500000,1509029422.040000,
us2000asan,-29.177200,-179.566800,339.170000,1505208931.460000,1.370000,159.335270,87.000000,0,3.900000,1509030179.040000,
us2000aknn,-20.129900,-173.330000,10.000000,1505209925.460000,1.150000,375.155060,83.000000,0,4.800000,1507960903.040000,
us2000akpc,15.888900,-95.060100,33.090000,1505214374.020000,0.900000,153.219820,140.000000,0,4.200000,1508225633.040000,
us2000akpn,27.913600,101.691200,32.740000,1505215605.520000,0.880000,802.902990,41.000000,0,4.700000,1508226472.040000,
us2000akqd,36.207300,-98.917800,6.289000,1505217930.400000,0.330000,0.000000,76.000000,0,2.400000,1508326985.040000,
us2000akrz,46.865300,-112.522200,11.800000,1505220235.530000,0.320000,5.559500,75.000000,0,2.500000,1508163250.040000,
us2000akri,36.206200,-98.920100,6.163000,1505221931.200000,0.230000,0.000000,77.000000,0,2.900000,1506968872.738000,
us2000aq5x,52.169400,-171.340300,67.960000,1505225597.950000,0.720000,122.197810,206.000000,0,3.100000,1506969105.040000,
us2000akvq,17.996300,-67.961100,106.520000,1505226988.210000,0.150000,67.603520,319.000000,0,2.200000,1505236615.040000,
us2000akt9,-14.104600,167.647200,43.300000,1505227714.260000,0.640000,739.079930,120.000000,0,4.700000,1506969555.040000,
us2000asau,-30.426100,-177.289200,12.380000,1505228968.140000,0.330000,144.658190,205.000000,0,4.500000,1506971485.040000,
us2000akts,15.869300,-94.458900,40.820000,1505229916.500000,1.000000,133.983950,143.000000,0,4.400000,1507040179.040000,
us2000aktu,15.062500,-93.919500,37.960000,1505230101.430000,1.290000,103.295510,84.000000,0,5.000000,1508681318.040000,
us2000asax,-24.555700,-179.919000,553.900000,1505230532.990000,0.710000,782.332840,119.000000,0,4.200000,1506973610.040000,
us2000akty,55.175100,-157.090900,22.800000,1505230831.380000,0.620000,0.000000,0.000000,0,4.100000,1506977358.040000,
us2000aq60,52.027400,-171.781800,61.840000,1505230949.090000,0.560000,155.999570,206.000000,0,3.400000,1506977620.040000,
us2000akua,-7.566500,129.315600,115.970000,1505231911.880000,0.670000,223.269520,59.000000,0,4.500000,1506977757.040000,
us2000akwm,13.904700,-58.408100,20.600000,1505234310.180000,0.670000,150.217690,188.000000,0,4.600000,1505241045.040000,
us2000aq63,53.630400,-167.504300,25.800000,1505235473.870000,0.830000,36.470320,170.000000,0,3.100000,1507047065.040000,
us2000akvp,15.279800,-93.244900,73.200000,1505235493.410000,0.730000,47.033370,167.000000,0,4.500000,1507047525.040000,
us2000akvn,60.571700,-148.463600,9.300000,1505235536.290000,0.640000,0.000000,0.000000,0,2.400000,1507048018.040000,
us2000akwr,-5.214700,129.619900,217.100000,1505237620.940000,1.230000,357.587040,75.000000,0,4.300000,1508360716.040000,
us2000aq68,55.776600,-158.978500,56.200000,1505237765.880000,0.340000,0.000000,0.000000,0,2.800000,1507413552.040000,
us2000akyb,15.786200,-94.477500,33.960000,1505239188.280000,1.060000,134.984660,147.000000,0,4.100000,1508362366.040000,
us2000akxq,42.520200,-111.455600,8.690000,1505240584.910000,0.640000,7.227350,44.000000,0,2.700000,1510083508.040000,
us2000aky8,15.156300,-94.144500,43.170000,1505240972.650000,1.140000,116.304740,146.000000,0,4.600000,1507568061.040000,
us2000akyh,15.112000,-94.053300,37.930000,1505241363.910000,1.270000,110.856430,148.000000,0,4.400000,1507568308.040000,
us2000akyq,16.210100,-95.298200,38.800000,1505241721.350000,1.410000,139.321070,115.000000,0,4.400000,1507569897.040000,
us2000akzf,15.427800,-95.060700,10.000000,1505243165.070000,1.470000,118.306160,139.000000,0,4.300000,1508361001.040000,
